,Unnamed: 0,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,price_level
10739,10739,"Via Corogna, 6532 Arbedo-Castione, Switzerland",Eni,ChIJEXvuF9dLhEcR6HHFPiY57OA,3.9,140.0,46.2247601,9.0431229,True,,
10740,10740,"Viale Stazione 36, 6500 Bellinzona, Switzerland",Coop Supermercato Bellinzona Stazione,ChIJo1wwNDFKhEcRRSWDtN3sC4U,4.2,482.0,46.1951535,9.0291272,True,,
10741,10741,"Via Franco Zorzi 36, 6500 Bellinzona, Switzerland",Coop Supermercato Bellinzona PY,ChIJuRik3UBKhEcR3gZ9KKBYf6g,4.1,306.0,46.183842,9.0124871,True,,
10742,10742,"Via Henri Guisan 2, 6500 Bellinzona, Switzerland",Coop Supermercato Bellinzona Centro,ChIJi28njTNKhEcRGVp115fkytk,4.1,364.0,46.1946715,9.0250056,True,,
10743,10743,"Via Murate 1, 6500 Bellinzona, Switzerland",Denner Express,ChIJA2We_ElKhEcRx4RuuYeKSOo,3.9,219.0,46.1936399,9.017582,True,,
10744,10744,"Autobahnraststätte 46, 6513 Monte Carasso, Switzerland",Coop Pronto Bellinzona Süd,ChIJYXKAN11KhEcRLz8MsRzr5s4,3.9,202.0,46.1820285,9.0011608,True,,
10745,10745,"Via S. Gottardo 52, 6500 Bellinzona, Switzerland",Mudi's Market Orientale,ChIJ4-rc1cZLhEcRx8LFL3MEai4,4.0,88.0,46.2012331,9.0330792,True,,
10746,10746,"Via cancelliere Molo 11, 6500 Bellinzona, Switzerland",tiptopfood Sagl,ChIJpwGqnOFLhEcRMOky8nnBZgQ,0.0,0.0,46.19515149999999,9.0265481,,,
10747,10747,"Via S. Gottardo 60, 6500 Bellinzona, Switzerland",Thai food,ChIJWwr2F9JLhEcRLcchKOWFnIM,4.6,40.0,46.20183129999999,9.0338357,True,,
10748,10748,"A2 Sud, 6513 Monte Carasso, Switzerland",Migrolino,ChIJ5ZenWl1KhEcRbNHjc3C7V6Q,4.0,68.0,46.1817004,9.001371599999999,True,,
10749,10749,"A2 Richtung Chiasso, 6500 Bellinzona, Switzerland",mio Bellinzona-Autostrada Nord,ChIJVaqqqi5KhEcROHb-dGNkvOg,4.2,17.0,46.2091348,9.0264346,True,,
10750,10750,"A2 Chiasso-Gotthard, 6513 Bellinzona, Switzerland",Coop Pronto Shop,ChIJbT25-0RuhUcRIYeBPUrIEj4,3.6,9.0,46.18215379999999,9.0021756,True,,
10751,10751,"Via Monte Ceneri 24, 6512 Giubiasco, Switzerland",ALDI,ChIJ8_EJR3JKhEcRcHAg5Utvnnw,4.1,597.0,46.1676,9.0003,True,,
10752,10752,"Via Ripari Tondi 29, 6500 Bellinzona, Switzerland",Salus CH Sagl,ChIJCeSPNcVLhEcR2rMmStPrvZI,0.0,0.0,46.208469,9.0343029,,,
10753,10753,"Via S. Gottardo 38, 6500 Bellinzona, Switzerland",Chiosco Mi Tiendita,ChIJ3fbNRvJLhEcRFOLc4GYNHZo,5.0,1.0,46.2003099,9.0320117,True,,
10754,10754,"Via Stazione 19, 6593 Cadenazzo, Switzerland",migrolino Cadenazzo,ChIJeZNe477PjUcRyuWy7VDzRbY,4.2,41.0,46.1519408,8.9442804,True,,
10755,10755,"Via Stazione 10, 6593 Cadenazzo, Switzerland",Gusto Ticino,ChIJq3q4DEw1hEcRAGuwIeOmE-s,4.3,261.0,46.1524624,8.9375962,True,,
10756,10756,"Via Serrai 10, 6592 Sant'Antonino, Switzerland",Coop Supermercato S. Antonino,ChIJR41QYW81hEcROjAt9o-1tbo,4.2,534.0,46.1548943,8.9657916,True,,
10757,10757,"Via, Ala Capelina, 6593 Cadenazzo, Switzerland",vendita diretta ortaggi,ChIJcwTr-U01hEcRUVAurhPbhiQ,0.0,0.0,46.1565877,8.940450799999999,True,,
10758,10758,"Al Pian 2, 6593 Cadenazzo, Switzerland",PortOacasa,ChIJ0WJnHdU1hEcR_agPhatS_FU,0.0,0.0,46.1537009,8.948584199999999,,,
10759,10759,"Via Serrai 8, 6592 Sant'Antonino, Switzerland",Lidl,ChIJdZqQA2Y1hEcRZFjhH09BlwM,4.2,615.0,46.1537044,8.9655805,True,,
10760,10760,"Via Stazione 31, 6593 Cadenazzo, Switzerland",Coop Pronto con stazione di servizio Cadenazzo,ChIJAZtWKE81hEcRmJoMjcsZR9k,4.3,290.0,46.15201829999999,8.9424905,True,,
10761,10761,"Via Serrai 5, 6592 Sant'Antonino, Switzerland",Migros Supermarkt,ChIJtxbEGHY1hEcRX384tviNVj0,4.3,1561.0,46.1539142,8.9617119,True,,
10762,10762,"Via Serrai 4, 6592 Sant'Antonino, Switzerland",Coop,ChIJr277NG81hEcRRYGLw7ul9C0,0.0,0.0,46.1549559,8.9657647,True,,
10763,10763,"Ala Capelina 16, 6593 Cadenazzo, Switzerland",Vendita diretta ortaggi da Dana,ChIJiyT7STM1hEcRvTaxzET_0r4,5.0,4.0,46.1594869,8.9385547,,,
10764,10764,"Via Stazione 19, 6593 Cadenazzo, Switzerland","Piccadilly SA - Socar, Migrolino",ChIJpzzzNU81hEcRBbFeQEISGnE,4.0,10.0,46.1519601,8.9440543,True,,
10765,10765,"Ala Capelina, 6593 Cadenazzo, Switzerland",Fredo SA,ChIJF6Qoqk41hEcR4tr3_rXFu4g,5.0,2.0,46.1523933,8.939961,False,,
10766,10766,"Via Cantonale 29, 6594 Contone, Switzerland",Mendes Ramos Antonio,ChIJzQovAeTLhUcRImhxokINT1o,0.0,0.0,46.1502657,8.92554,False,,
10767,10767,"Centro commerciale, Via Serrai, 6592 Sant'Antonino, Switzerland",migrolino San Antonino,ChIJO1BYmGg1hEcR0ZqATObzDQI,4.4,129.0,46.1548923,8.9625614,True,,
10768,10768,"Via Curtone 6, 6593 Sant'Antonino, Switzerland",Isola Verde (Orticolabassi Sa) Vendita diretta Verdura,ChIJU-BWNlo1hEcRbuP581axHuM,4.7,38.0,46.1596805,8.950441099999999,False,,
10769,10769,"Str. delle Gaggiole 16, 6512 Giubiasco, Switzerland",Orticolabassi SA Sede Principale,ChIJuWC7-ptKhEcRnk3fOIRIQQg,4.4,7.0,46.1696876,8.9696497,True,,
10770,10770,"Via Industrie 3 PT, 6592 Sant'Antonino, Switzerland",Manor Food San Antonino,ChIJk-9rCo81hEcRAEfmXv5YsY8,4.7,3.0,46.1559787,8.9665089,True,,
10771,10771,"Via Cantonale, 6593 Cadenazzo, Switzerland",SOCAR Cadenazzo,ChIJV3H9I2k1hEcRsFiLcCRba4s,3.8,4.0,46.1523835,8.9623072,True,,
10772,10772,"Via Serrai 2, 6592 Sant'Antonino, Switzerland",Resicash SA,ChIJT5IdOm81hEcRGI-G7Oa2Elo,4.2,163.0,46.1535718,8.9650464,True,,
10773,10773,"Via Gorelle 4, 6592 Sant'Antonino, Switzerland",Denner Discount,ChIJtxbEGHY1hEcR9CSne1pv_7I,4.2,318.0,46.1561111,8.9721314,True,,
10775,10775,"Hofmattstrasse 12, 3920 Zermatt, Switzerland",Migros Supermarkt,ChIJx-_WPN81j0cRlYb_ZSgYpSY,4.3,690.0,46.0217724,7.748287299999999,True,,
10778,10778,"Via Fornaci, 6533 Lumino, Switzerland","Progetto ""La cucina di Manu""",ChIJ62ErOOlJhEcRtZDAmMwAPXU,3.0,2.0,46.2303662,9.0622064,True,,
10779,10779,"Via Cà Gilard 9, 6592 Sant'Antonino, Switzerland",GastroDeco sagl,ChIJmV0TMYs1hEcR-H4k0GJ31Tk,5.0,2.0,46.1518366,8.990891699999999,,,
10780,10780,"Via Gerretta, 6500 Bellinzona, Switzerland",Coop Pronto Bellinzona Nord,ChIJOYP6j9FLhEcRgCvOHfzOyfo,4.2,191.0,46.2023004,9.030913,True,,
10783,10783,"c/o Manor Food, Via Industrie 3, 6592 Sant'Antonino, Switzerland",Resinelli Gourmet,ChIJLVF_G241hEcRNXbf8rBcpeM,0.0,0.0,46.155975,8.9664673,True,,
10784,10784,"Via Cantonale, 6592 Sant'Antonino, Switzerland",Eismann Servizio surgelati SA,ChIJPQuO73o1hEcR5snmxPhx_8Y,0.0,0.0,46.1561156,8.9727479,,,
10785,10785,"Via Industrie 5, 6592 Sant'Antonino, Switzerland",Corele Alimentari Sagl,ChIJ7co8ZU81hEcRZwPkxI-dky4,0.0,0.0,46.15270020000001,8.9672752,,,
10786,10786,"Via Chiossa 1, 6592 Sant'Antonino, Switzerland",Azienda Frutticola Fam. C.Bassi,ChIJIXcXAJo1hEcRrgTcGOQDGiw,5.0,3.0,46.16026859999999,8.980561999999999,True,,
10787,10787,"Via al Ticino 6, 6592 Sant'Antonino, Switzerland",Fisherman's Net by Tonon,ChIJaauMjUc1hEcRiCHbJwfC2go,0.0,0.0,46.1625969,8.971334700000002,True,,
10788,10788,"Via Serrai 5, 6592 Sant'Antonino, Switzerland",Interdiscount San Antonino,ChIJAQAAAJw1hEcR6LOJ3yGPTJ0,4.4,85.0,46.1565551,8.967980299999999,True,,
10789,10789,"Via Serrai 5, 6592 Sant'Antonino, Switzerland",k kiosk Chiosco Centro MMM,ChIJMXHywHo1hEcRh7ioRGuPj4U,4.0,3.0,46.1538243,8.9620962,True,,
10790,10790,"Via Industrie 3, 6592 Sant'Antonino, Switzerland",MANOR San Antonino,ChIJ93Ton2U1hEcRHGXGkIFj4h8,4.2,1521.0,46.1559787,8.9665089,True,,
10791,10791,"Centro Commerciale, Via Serrai 10, 6592 Sant'Antonino, Switzerland",Migrol Service,ChIJMXHywHo1hEcRjbqU0NDbWjA,4.2,106.0,46.1549036,8.9623618,True,,
10792,10792,"Via Serrai 5, 6592 Sant'Antonino, Switzerland",Migros Take Away,ChIJk9gGpdE1hEcRtk3Rljx1q8Q,0.0,0.0,46.1538523,8.961962,True,,
10793,10793,"Via Industrie 3, 6592 Sant'Antonino, Switzerland",Coop Vitality S. Antonino,ChIJ8-ocYG81hEcRpbKGt_-PkRI,4.4,7.0,46.1557294,8.966242099999999,True,,
10794,10794,"Via Lucomagno 99, 6715 Dongio, Switzerland",Punto vendita self service “Al Vignee” prodotti nostrani a km 0,ChIJmU3frHerhUcR0JHGurUiYXQ,5.0,1.0,46.4417807,8.949942,True,,
10795,10795,"Zona Comprovasco 42, 6716 Acquarossa, Switzerland",Ul Nostran,ChIJVVVVVbmphUcRKSvLLRPq4tg,4.8,10.0,46.4549714,8.9388087,,,
10796,10796,"Strada Vecchia 33, 6717 Torre, Switzerland",Wyder Alimentari Sagl,ChIJ1zPcVbEAhUcRrEKapAbg2dQ,4.8,27.0,46.4891274,8.9509466,False,,
10797,10797,"Via Lucomagno 127, 6716 Acquarossa, Switzerland",ECSA Energy SA - Stazione di servizio BP Acquarossa,ChIJg6aqqAOqhUcRud2Ul5LAmpA,4.8,4.0,46.4508431,8.940496,True,,
10798,10798,"6715 Dongio, Switzerland",Successori di Giuseppe Peduzzi,ChIJC2x2iTWqhUcRPPRfFYmdhZk,5.0,17.0,46.4402784,8.9512749,,,
10799,10799,"Via Campagna, 6713 Malvaglia, Switzerland",Coop Supermercato Malvaglia,ChIJxdQKXxKrhUcReVSnPYLcQXY,4.4,187.0,46.4123392,8.977616800000002,True,,
10800,10800,"Strada vecchia del sosto 1, 6718 Olivone, Switzerland",La Bottega di Olivone,ChIJi4vSWR8HhUcRqZsRHoPWnLw,5.0,1.0,46.5478797,8.9518879,False,,
10801,10801,"Rossura 50, 6760 Rossura, Switzerland",Self service Falconi Danilo,ChIJCSpSWkWnhUcRpmtMPk7K_8k,5.0,3.0,46.4743234,8.8266612,True,,
10802,10802,"Zona Centro 1, 6719 Aquila, Switzerland",Distributore automatico Caseificio del Sole,ChIJN6kE3y4BhUcReeqjeMqav68,4.8,11.0,46.5007927,8.9509527,True,,
10803,10803,"Via S. Gottardo 4, 6763 Mairengo, Switzerland",La Bottega del Giovanni,ChIJpRBydWOnhUcRC2hXwe2gTv4,4.9,10.0,46.4840046,8.7853192,False,,
10804,10804,"Zona Centro, 6719 Aquila, Switzerland",Alimentari Blotti Michel Sagl 6719 Aquila,ChIJra2GXwcBhUcRf8rdZsrxqaY,5.0,1.0,46.5028162,8.9499105,False,,
10805,10805,"Via Stazione, 6743 Bodio, Switzerland",Chiosco parrinello,ChIJjWOcbJ-uhUcRfJqdTU5FXHw,4.7,3.0,46.3803497,8.9065158,True,,
10806,10806,"Via Fontana di Scribar 3, 6760 Faido, Switzerland",Faido,ChIJnzrp_HmnhUcR400sDxEsT8A,0.0,0.0,46.4784065,8.8003799,,,
10807,10807,"Via Campagna, 6713 Malvaglia, Switzerland",Denner Satellit,ChIJR5Qm5wyrhUcREN8s_QQ_jys,4.6,83.0,46.4119608,8.977705499999999,False,,
10808,10808,"Via Ponte dei Cavalli 9, 6654 Cavigliano, Switzerland",Negozietto CRAI,ChIJIZC41qu5hUcRij5EiyhDip4,4.5,31.0,46.1842851,8.7192045,False,,
10809,10809,"Piazza, 6718 Olivone, Switzerland",Denner Satellit,ChIJ2S0kR8EGhUcRzdTlHvo7pvg,4.2,108.0,46.529905,8.9388653,True,,
10810,10810,"Via A. Giovannini 32, 6710 Biasca, Switzerland",Coop Supermercato Biasca,ChIJM3DZyuGshUcRNTGH28BMvxc,4.3,400.0,46.357993,8.9719068,True,,
10811,10811,"Via S. Gottardo 21, 6745 Giornico, Switzerland",Denner Satellite Giudici & Co.,ChIJF4Hmjs2uhUcRgEbMD9dsCik,4.3,64.0,46.4016524,8.877464999999999,False,,
10812,10812,"Via Pian della Croce 1, 6760 Faido, Switzerland",Coop Supermercato Faido,ChIJ44qPpoKnhUcR3pFdSB1FttQ,4.3,185.0,46.4778113,8.7989333,True,,
10813,10813,"Piazzale Autolinee Bleniesi, 6716 Acquarossa, Switzerland",Distributore Automatico Contadine Blenio,ChIJ-6gHHwurhUcRp14sQ210nQM,5.0,1.0,46.4554481,8.938263599999999,True,,
10814,10814,"Via Lucomagno 33 Zona Lavorceno, 6718 Olivone, Switzerland",Macelleria Vescovi Arno Sagl,ChIJH7dusMYGhUcROwntSsKEO7g,4.9,15.0,46.529765,8.937021900000001,False,,
10815,10815,"Via Canton Uri, 6760 Faido, Switzerland",Marunaka,ChIJ957OaXinhUcR0WCG2tvMrJ8,0.0,0.0,46.4791982,8.797742399999999,,,
10816,10816,"Via Pian della Croce, 6760 Faido, Switzerland",Migros,ChIJC7iS3oKnhUcRUCGEmttiK6Q,4.2,184.0,46.4778814,8.8002652,True,,
10817,10817,"6718 Olivone, Switzerland",Panetteria Pasticceria Bini,ChIJAQAAADAGhUcRlMMLXVe-Hgw,4.8,36.0,46.5297982,8.938379399999999,False,,2.0
10838,10838,"Via della Stazione 4, 6780 Airolo, Switzerland",Denner Satellit,ChIJWSi027p1hUcRmB-OIPeQm2E,4.5,114.0,46.5278318,8.6076379,False,,
10839,10839,"Via S. Gottardo 56, 6780 Airolo, Switzerland",Il Nostrano,ChIJO0wcGuB1hUcRb2eUm-fvDnQ,5.0,5.0,46.5289932,8.6098649,False,,
10840,10840,"Via della Stazione 39, 6780 Airolo, Switzerland",Fratelli Buletti,ChIJLZuJMKV1hUcRAFr8wvIrCjg,4.8,28.0,46.5279051,8.6094759,False,,
10841,10841,"Via della Stazione 51, 6780 Airolo, Switzerland",LA BOTEGA DAL FIOR,ChIJLZuJMKV1hUcRSMW4ReaChG4,5.0,3.0,46.5283731,8.610801400000001,False,,
10842,10842,"Via Nante 81, 6780 Airolo, Switzerland",Marco Togni,ChIJYe8Hcpp1hUcRLINR18B5G1Q,4.6,15.0,46.5178833,8.6205669,,,
10843,10843,"Via della Stazione 15, 6780 Airolo, Switzerland",Stazione di servizio SOCAR Airolo,ChIJQbMo17p1hUcR3AOhYc1m3nc,3.8,20.0,46.5278895,8.6111752,True,,
10844,10844,"Piazza Motta, 6780 Airolo, Switzerland",Farmacia Boscolo - Airolo,ChIJsQYL7rl1hUcR9rDNHC3O5NQ,4.3,9.0,46.5284809,8.6108099,False,,
10845,10845,"Stalvedro 1/A2, 6780 Airolo, Switzerland",Area di servizio autostradale San Gottardo Sud - Stalvedro Easy Stop SA,ChIJ_zkm9BJ1hUcR-Qam6fnJZv4,3.6,1739.0,46.520796,8.6349854,True,,
10846,10846,"Via Fontana 3, 6780 Airolo, Switzerland",Caseificio del Gottardo,ChIJsQYL7rl1hUcRCEpklYUY_Gk,4.3,1576.0,46.5242191,8.6008543,True,,2.0
10847,10847,"Via S. Gottardo 41, 6780 Airolo, Switzerland",Banca Raiffeisen Tre Valli,ChIJM7e26rp1hUcRYW0XR2gX-0Q,0.0,0.0,46.52857299999999,8.610837199999999,False,,
10848,10848,"Passo del S. Gottardo, 6780 Airolo, Switzerland",Chiosco Panorama,ChIJ8UNyq3l2hUcRWSvdxeds4Nw,4.7,436.0,46.5350726,8.5748142,,,
10849,10849,"6780 Airolo, Switzerland","Airolo, Stazione",ChIJU3UNA7t1hUcRXIxUxmyLrU8,4.4,11.0,46.5275939,8.6082147,,,
10852,10852,"Via alla Torba 12, 6690 Cavergno, Switzerland",Bottega del Mondo,ChIJr-Vn5ouXhUcRCUCIg5u8Gls,5.0,1.0,46.344992,8.6076012,,,
10853,10853,"6685 Bosco Gurin, Switzerland",Azienda agricola Arcioni - prodotti caseari,ChIJzfBU3e6RhUcRQMWMp8_MsQg,5.0,2.0,46.3184063,8.4986413,True,,
10854,10854,"Via Cantonale 8, 6696 Lavizzara, Switzerland",Self-Service Formaggio V.Maggia D.O.P. Dazio,ChIJDTpS2YChhUcROkDHOapQ3EY,4.3,3.0,46.44500679999999,8.6647897,True,,
10855,10855,"Via Emdoorf 11, 6685 Bosco Gurin, Switzerland",Coop Supermercato Bosco Gurin,ChIJCT6phd-QhUcRXk-gCZPsY3k,4.7,23.0,46.3166138,8.491573299999999,False,,
10856,10856,"Alned, 6696 Lavizzara, Switzerland",Tabacchi Valerio e Simone formaggi Self service,ChIJycQxB6ihhUcR5v5qh6y_TPM,5.0,2.0,46.44745169999999,8.6631928,,,
10859,10859,"Via del Granito 13, 6675 Cevio, Switzerland",Azienda Agricola Ambrosini,ChIJOWbykQWXhUcRxEnFXektSvk,5.0,8.0,46.3103292,8.603305599999999,,,
10861,10861,"Via Stazione 12, 6743 Bodio, Switzerland",Gialdi Vini SA,ChIJN0IEp6mvhUcRihGu6RMruLI,5.0,1.0,46.3787794,8.9096269,,,
10862,10862,"In Campagna 3, 6742 Pollegio, Switzerland",Formaggio Biasca,ChIJR1xV5HithUcRurtJaZYJtz8,5.0,2.0,46.3617953,8.9468338,,,
10864,10864,"Via San Gottardo 35, 6710 Biasca, Switzerland",CRAI AL PONTE,ChIJB8bvrUmthUcRmmIAnLRh_sg,4.9,9.0,46.3595952,8.9615032,False,,
10865,10865,"Via Bellinzona 8, 6710 Biasca, Switzerland",Arabafenice SA,ChIJZWJH_SGthUcROLBb7pgZdRU,0.0,0.0,46.3526357,8.973539299999999,True,,
10866,10866,"Via Generale Guisan 2, 6710 Biasca, Switzerland",migrolino Biasca,ChIJkzizIFKmmkcRKYHFHXgNv_I,4.6,38.0,46.3588823,8.9692844,True,,
10867,10867,"Via del Torchio 8, 6710 Biasca, Switzerland",passione del gusto,ChIJTxnkKr2thUcRQgFVZJ19OPc,0.0,0.0,46.3631413,8.9715802,True,,
10868,10868,"Via ai Chiabi 27, 6710 Biasca, Switzerland",Al Ponte,ChIJe2rxqP2shUcR1aNw7gjrsw0,5.0,7.0,46.3597921,8.9611044,,,
10869,10869,"Nucleo Dalpe 17, 6774 Dalpe, Switzerland",Botea da Dalp,ChIJt9vGY2qnhUcRS6k4PIUBa2s,4.4,32.0,46.4719011,8.773612,False,,
10870,10870,"Via Saresc 4, 6760 Faido, Switzerland",Denner Satellit,ChIJB5XWSZ2nhUcRFk5sC4cdVV8,4.3,97.0,46.47655,8.79929,True,,
10871,10871,"6774 Dalpe, Switzerland",Fattoria Piumogna Alpe Geira,ChIJW4sIY2qnhUcRQjQWkWK4k_Y,4.5,6.0,46.4508491,8.767078099999999,,,
10872,10872,"Via Cantonale 8, 6696 Lavizzara, Switzerland",Azienda Agricola Dazio,ChIJcWrylJahhUcRIpiN9ehZVf0,4.5,8.0,46.44580699999999,8.6643688,True,,
10873,10873,"Zona Nucleo 23, 6748 Anzonico, Switzerland",Negozio da Noemi,ChIJT5A-wu2ohUcRcgDxFkvfIZg,5.0,5.0,46.43216169999999,8.8604602,False,,
10874,10874,"ai Rïégn 21, 6672 Gordevio, Switzerland",Alimentari la Formiga,ChIJg--HP7a5hUcR-nqOki32XK8,4.5,21.0,46.2257791,8.743706699999999,False,,
10875,10875,"Piazza Stefano Franscini 8, 6760 Faido, Switzerland",Albergo Faido,ChIJWfaMH4OnhUcRNXXA3Gm7eX4,3.9,34.0,46.4780409,8.8014099,,,
10876,10876,"Via San Gottardo, 6710 Biasca, Switzerland",Fratelli Starnini SA,ChIJ9-1z_uKshUcRzibuyxdaQLw,4.4,31.0,46.35976950000001,8.9662878,True,,
10877,10877,"Via Pian della Croce 13B, 6760 Faido, Switzerland",Arte Estetica,ChIJz00PcIanhUcR98QN_B0qd4A,0.0,0.0,46.4780872,8.8005055,,,
10878,10878,"Nucleo 56, 6747 Chironico, Switzerland",La Butege Sagl,ChIJW65yCs-phUcR24itaZsQX4M,4.7,3.0,46.4231636,8.8435375,False,,
10879,10879,"Via Stefano Franscini 3, 6710 Biasca, Switzerland",Lidl,ChIJR33OrhithUcRm4H8jXkGXeM,4.1,295.0,46.3518598,8.9723925,True,,
10880,10880,"Via Generale Guisan 26, 6710 Biasca, Switzerland",Migros Supermercato,ChIJVVVVVdmshUcRI0OuiRQE0_4,4.3,468.0,46.3537256,8.972463,True,,
10881,10881,"Via Quinta 15, 6710 Biasca, Switzerland",Denner Discount,ChIJuYjyPh-thUcRPMwy1H_EgdE,4.3,156.0,46.3531457,8.9715125,True,,
10882,10882,"Via Cantonale 64, 6595 Lavertezzo, Switzerland",Coop Supermercato Riazzino PY,ChIJEQBXiIG1hUcRZ_JFjtZKrH0,4.2,588.0,46.17499189999999,8.8908755,True,,
10883,10883,"Via Lucomagno 40, 6710 Biasca, Switzerland",Blotti Michel Sagl,ChIJl1VsJTWthUcRAVc8SIlxb3U,4.6,5.0,46.3621901,8.9707729,True,,
10884,10884,"6742 Pollegio, Switzerland",Caritas Ticino,ChIJS88ihVGshUcRspUTB5VaXMg,4.2,31.0,46.3612712,8.9554025,False,,
10885,10885,"Via Case Sulgoni 2, 6710 Biasca, Switzerland",King Kebab,ChIJLwVjWHithUcRDXupBc4HQ8g,4.4,92.0,46.3594527,8.9688953,True,,
10886,10886,"6773 Prato, Switzerland",Area Sosta Camper - Prato (Leventina),ChIJGeDZKD2nhUcRRMaoWNTndpc,4.7,11.0,46.48200680000001,8.757265499999999,,,
10887,10887,"Strèda di Scamoi 40, 6763 Osco, Switzerland",AZIENDA AGRICOLA MARACHIEI,ChIJf2G7OoMJhUcRch68SqWk0EM,5.0,4.0,46.494429,8.778765,,,
10888,10888,"Lagasca 11, 6772 Rodi-Fiesso, Switzerland",Area Sosta Camper Leventina,ChIJvVJ3yLWhhUcRAFsW0ocPaQc,4.6,44.0,46.49002460000001,8.739360999999999,True,,
10889,10889,"FP89+QG7, 6772 Prato (Leventina), Switzerland",Capanna Leìt SAT,ChIJ94GmHemghUcR3tl3xspMkFw,4.4,78.0,46.4668855,8.7187884,True,,
10890,10890,"Via Lagasca 11, 6772, Rodi-Fiesso, Switzerland",Area sosta camper Leventina,ChIJ76htoGqhhUcR3kAK59-Xo0w,5.0,1.0,46.49073,8.73758,True,,
10891,10891,"Via Gerra 2, 6760 Faido, Switzerland",Latteria del Borgo,ChIJE9aCinenhUcRw857pb4cRnk,5.0,24.0,46.477819,8.800037999999999,False,,
10892,10892,"Rodi 49, 6772 Prato (Leventina), Switzerland",Alimentari da Antonella,ChIJHSxph2ALhUcRn3m_QGAWJLE,5.0,2.0,46.4916156,8.73599,,True,
10893,10893,"Strada Cantonale, 6772 TI, Switzerland",Negozio Alimentari F.L. (Sladjana Lazerevic),ChIJW2RwoqeghUcRfh_038nfJQo,0.0,0.0,46.4897997,8.7404093,,True,
10912,10912,"Via Circonvallazione 3, 6612 Ascona, Switzerland",migrolino Ascona,ChIJ42pQLkLIhUcRddlMDwgOOwk,4.0,55.0,46.1550839,8.771943199999999,True,,
10913,10913,"Via Buonamano 1, 6612 Ascona, Switzerland",Coop Supermercato Ascona,ChIJlc6HiUHIhUcReRm6n9WIwTw,4.1,501.0,46.1557779,8.7714768,True,,
10914,10914,"Via Muraccio 2, 6612 Ascona, Switzerland",Supermercato Migros,ChIJ2UUjlUPIhUcR4ua-g-duKZ8,4.1,319.0,46.1542264,8.773840800000002,True,,
10915,10915,"Via Locarno 97, 6612 Ascona, Switzerland",Palsons Trading Sagl,ChIJjVPGAhbIhUcRunlUKKAnEkQ,0.0,0.0,46.1656226,8.772597,,,
10916,10916,"Via Collegio 24, 6612 Ascona, Switzerland",BelPaese,ChIJ0Uud72nIhUcRJ5ZfO_Vqy4Y,0.0,0.0,46.15500429999999,8.7686353,True,,
10917,10917,"Carrà dei Nasi 4, 6612 Ascona, Switzerland",Sapori del Sud Ascona Sagl,ChIJlaJoIGrIhUcR-VG3HSVW0Bc,5.0,3.0,46.155856,8.768072199999999,False,,
10918,10918,"Via Carrà dei Nasi, Galleria della Carrà 10, 6612 Ascona, Switzerland",lagAlpi Shop,ChIJb7gqZVPJhUcRRS5zjZbKSLE,5.0,1.0,46.1556107,8.7683264,,,
10919,10919,"Via Ferrera, 6612 Ascona, Switzerland",MANOR Ascona-Delta,ChIJV7idR0fIhUcRGrUiTv4B-ns,4.2,974.0,46.1626564,8.7750907,True,,
10920,10920,"Via Borgo 47, 6612 Ascona, Switzerland",Le Meraviglie By Positano 6612 Ascona,ChIJieTO3GnIhUcRU6oVBvex2_o,4.7,12.0,46.1556386,8.767428299999999,True,,
10921,10921,"Via Prati dei Vizi 10, 6616 Losone, Switzerland",ALDI SUISSE,ChIJM8EXtxXIhUcRbfi51PstVLE,4.3,453.0,46.1639062,8.7698842,True,,
10922,10922,"Via Buonamano 2, 6612 Ascona, Switzerland",Genuinity - Prodotti del Ticino,ChIJCUDJJ0LIhUcRG7C1lNl5uIo,4.8,65.0,46.1554559,8.7717244,True,,
10923,10923,"Via Mezzana 30, 6616 Losone, Switzerland",Coop Supermercato Losone Mezzana,ChIJqTr0wxHIhUcRlQ5A5nOhnlY,4.1,214.0,46.167288,8.762436200000002,True,,
10924,10924,"Via Emmaus 1, 6616 Losone, Switzerland",Coop Supermercato Losone Ipermercato Cattori,ChIJ_Q2qOhTIhUcRMx69DNypjA4,4.4,665.0,46.164872,8.7687723,True,,
10925,10925,"Via Beato P. Berno 3, 6612 Ascona, Switzerland",Casa del Gusto,ChIJy3Ij3WnIhUcRAcg4aVKSUzo,3.3,11.0,46.1544625,8.768538399999999,False,,
10926,10926,"Via Locarno 98, 6616 Losone, Switzerland",Denner Discount,ChIJ5Udg_z3IhUcRs-wdS9UgG4M,4.3,290.0,46.1653786,8.772604399999999,True,,
10927,10927,"Via Livurcio 45-43, 6622 Ronco sopra Ascona, Switzerland",Salamini e formaggi self service,ChIJ7Qd-hufHhUcR2hFagdaIJxI,4.0,1.0,46.15233019999999,8.74254,,,
10928,10928,"Via Circonvallazione 3, 6612 Ascona, Switzerland","Piccadilly SA - Socar, Migrolino",ChIJz_XqL0LIhUcRzMMOGsOHIHk,5.0,2.0,46.155022,8.771867,True,,
10929,10929,"Via Locarno 14, 6612 Ascona, Switzerland",Migrol,ChIJvdsOWj7IhUcRLxOkc-zntC4,4.5,38.0,46.16316639999999,8.7744734,True,,
